No.  Resultado    n_1/i     n_2/i      n_3/i       n_4/i     n_5/i      n_6/i
257        5        0.1867704280155642        0.17509727626459143        0.20622568093385213        0.1556420233463035        0.15953307392996108        0.11673151750972763
258        4        0.18604651162790697        0.1744186046511628        0.2054263565891473        0.15891472868217055        0.15891472868217055        0.11627906976744186
259        3        0.18532818532818532        0.17374517374517376        0.2084942084942085        0.1583011583011583        0.1583011583011583        0.11583011583011583
260        6        0.18461538461538463        0.17307692307692307        0.2076923076923077        0.1576923076923077        0.1576923076923077        0.11923076923076924
261        4        0.1839080459770115        0.1724137931034483        0.20689655172413793        0.16091954022988506        0.15708812260536398        0.11877394636015326
262        1        0.18702290076335878        0.1717557251908397        0.20610687022900764        0.16030534351145037        0.15648854961832062        0.1183206106870229
263        3        0.18631178707224336        0.17110266159695817        0.20912547528517111        0.1596958174904943        0.155893536121673        0.11787072243346007
264        2        0.1856060606060606        0.17424242424242425        0.20833333333333334        0.1590909090909091        0.1553030303030303        0.11742424242424243
265        2        0.18490566037735848        0.17735849056603772        0.20754716981132076        0.15849056603773584        0.15471698113207547        0.1169811320754717
266        6        0.18421052631578946        0.17669172932330826        0.20676691729323307        0.15789473684210525        0.15413533834586465        0.12030075187969924
267        1        0.18726591760299627        0.1760299625468165        0.20599250936329588        0.15730337078651685        0.15355805243445692        0.1198501872659176
268        2        0.1865671641791045        0.1791044776119403        0.20522388059701493        0.15671641791044777        0.15298507462686567        0.11940298507462686
269        1        0.1895910780669145        0.17843866171003717        0.20446096654275092        0.15613382899628253        0.1524163568773234        0.11895910780669144
270        5        0.18888888888888888        0.17777777777777778        0.2037037037037037        0.15555555555555556        0.15555555555555556        0.11851851851851852
271        6        0.1881918819188192        0.17712177121771217        0.2029520295202952        0.15498154981549817        0.15498154981549817        0.12177121771217712
272        2        0.1875        0.1801470588235294        0.20220588235294118        0.15441176470588236        0.15441176470588236        0.1213235294117647
273        4        0.18681318681318682        0.1794871794871795        0.20146520146520147        0.1575091575091575        0.15384615384615385        0.12087912087912088
274        4        0.18613138686131386        0.17883211678832117        0.20072992700729927        0.16058394160583941        0.15328467153284672        0.12043795620437957
275        1        0.1890909090909091        0.1781818181818182        0.2        0.16        0.15272727272727274        0.12
